Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
8309,evansville,valparaiso,64,53,21,49,0.429,7,20,0.35,15,21,0.714,4,33,15,8,2,9,15,21,48,0.438,5,15,0.333,6,10,0.6,5,26,8,9,2,16,17,W
8311,southern-california,vanderbilt,78,82,32,81,0.395,4,19,0.211,10,18,0.556,18,44,9,8,5,11,26,27,71,0.38,9,26,0.346,19,30,0.633,16,45,14,7,1,14,20,L
8314,kent-state,vanderbilt,77,75,25,56,0.446,12,24,0.5,15,20,0.75,4,24,15,13,5,7,20,27,58,0.466,5,18,0.278,16,27,0.593,14,42,15,2,2,15,18,W
8315,savannah-state,vanderbilt,85,120,30,75,0.4,16,43,0.372,9,14,0.643,9,23,15,12,2,18,18,42,67,0.627,15,30,0.5,21,25,0.84,10,43,27,9,10,19,12,L
8316,north-carolina-state,vanderbilt,80,65,30,64,0.469,5,15,0.333,15,22,0.682,10,36,16,3,0,12,24,22,56,0.393,3,22,0.136,18,30,0.6,12,30,9,4,7,12,21,W
8317,alcorn-state,vanderbilt,54,79,21,66,0.318,6,22,0.273,6,9,0.667,10,35,9,8,0,13,18,26,55,0.473,9,21,0.429,18,19,0.947,7,32,13,7,5,13,16,L
8318,arizona-state,vanderbilt,65,81,21,65,0.323,7,24,0.292,16,20,0.8,10,38,9,4,1,10,19,24,55,0.436,12,28,0.429,21,29,0.724,4,31,13,3,4,10,18,L
8319,kansas-state,vanderbilt,69,58,24,58,0.414,5,17,0.294,16,27,0.593,5,32,13,7,2,7,19,15,47,0.319,7,25,0.28,21,27,0.778,6,33,11,2,2,15,22,W
8320,tennessee-state,vanderbilt,76,95,24,63,0.381,10,23,0.435,18,26,0.692,9,33,10,4,3,11,23,29,58,0.5,9,27,0.333,28,36,0.778,7,35,11,5,5,8,18,L
8321,north-carolina-asheville,vanderbilt,59,90,21,53,0.396,7,19,0.368,10,11,0.909,6,19,7,4,0,15,27,27,48,0.563,5,19,0.263,31,40,0.775,14,39,16,4,7,13,15,L
8323,georgia,vanderbilt,82,63,28,60,0.467,9,26,0.346,17,23,0.739,11,40,13,4,12,12,14,23,70,0.329,6,25,0.24,11,15,0.733,13,36,8,8,2,10,20,W
8324,kentucky,vanderbilt,56,47,22,44,0.5,4,16,0.25,8,14,0.571,9,35,10,5,5,14,14,17,47,0.362,7,25,0.28,6,12,0.5,6,20,6,4,4,10,14,W
8325,mississippi,vanderbilt,81,71,28,57,0.491,6,18,0.333,19,22,0.864,7,35,15,6,6,12,21,20,44,0.455,7,21,0.333,24,37,0.649,5,25,12,2,1,15,26,W
8327,tennessee,vanderbilt,88,83,27,58,0.466,5,20,0.25,29,32,0.906,3,27,16,5,7,8,20,30,60,0.5,10,21,0.476,13,21,0.619,5,27,17,5,3,15,29,W
8328,mississippi-state,vanderbilt,71,55,27,59,0.458,5,19,0.263,12,14,0.857,10,40,13,4,3,9,22,21,57,0.368,5,21,0.238,8,12,0.667,10,34,7,7,3,21,13,W
8329,kentucky,vanderbilt,87,52,30,54,0.556,10,17,0.588,17,23,0.739,6,29,18,7,6,6,20,17,46,0.37,9,24,0.375,9,18,0.5,6,25,10,2,3,19,19,W
8331,arkansas,vanderbilt,69,66,23,51,0.451,8,19,0.421,15,20,0.75,6,26,18,4,2,10,17,22,49,0.449,9,21,0.429,13,21,0.619,10,30,12,5,4,13,23,W
8332,alabama,vanderbilt,77,67,24,59,0.407,12,24,0.5,17,21,0.81,6,33,11,4,5,12,19,21,52,0.404,8,22,0.364,17,28,0.607,5,29,10,6,5,11,17,W
8333,florida,vanderbilt,66,57,19,57,0.333,5,22,0.227,23,28,0.821,12,37,4,12,3,12,22,18,51,0.353,5,24,0.208,16,21,0.762,9,33,9,6,2,19,24,W
8334,auburn,vanderbilt,64,53,17,49,0.347,9,25,0.36,21,29,0.724,6,24,9,10,4,7,18,16,48,0.333,5,23,0.217,16,21,0.762,12,41,8,1,4,16,20,W
8335,tennessee,vanderbilt,58,46,23,56,0.411,6,21,0.286,6,9,0.667,8,38,13,6,4,11,11,18,56,0.321,7,23,0.304,3,6,0.5,7,29,11,6,1,12,15,W
8336,alabama,vanderbilt,68,61,24,57,0.421,9,24,0.375,11,19,0.579,9,36,14,10,4,9,15,23,53,0.434,4,17,0.235,11,16,0.688,6,34,13,3,2,17,16,W
8338,kansas,vermont,84,68,33,63,0.524,12,19,0.632,6,10,0.6,7,37,19,7,2,13,18,23,56,0.411,9,26,0.346,13,17,0.765,5,27,11,3,2,12,13,W
8343,towson,vermont,64,70,20,56,0.357,5,13,0.385,19,22,0.864,11,31,7,5,4,9,20,21,52,0.404,11,28,0.393,17,20,0.85,12,33,15,3,3,10,19,L
8344,george-mason,vermont,67,72,25,54,0.463,3,18,0.167,14,16,0.875,6,25,5,11,7,16,21,26,56,0.464,6,18,0.333,14,21,0.667,9,31,9,5,3,15,17,L
8345,harvard,vermont,65,71,25,51,0.49,10,27,0.37,5,8,0.625,7,33,13,1,6,20,19,25,56,0.446,10,23,0.435,11,20,0.55,3,20,11,9,2,7,16,L
8346,northeastern,vermont,70,75,26,55,0.473,8,25,0.32,10,18,0.556,5,31,11,8,2,15,25,27,57,0.474,3,18,0.167,18,27,0.667,7,33,10,7,1,12,19,L
8347,st-bonaventure,vermont,76,83,30,62,0.484,7,20,0.35,9,13,0.692,8,36,10,10,3,17,27,29,72,0.403,10,34,0.294,15,22,0.682,14,37,10,6,5,15,16,L
8348,lipscomb,vermont,91,66,34,59,0.576,8,17,0.471,15,17,0.882,8,37,19,6,3,11,19,22,61,0.361,6,28,0.214,16,19,0.842,10,24,8,4,7,9,21,W
8350,albany-ny,vermont,51,80,19,54,0.352,5,21,0.238,8,11,0.727,4,23,10,9,2,12,16,31,57,0.544,10,26,0.385,8,13,0.615,8,37,17,5,4,12,15,L
8352,hartford,vermont,62,81,20,53,0.377,8,17,0.471,14,21,0.667,5,20,10,7,1,9,21,28,50,0.56,8,17,0.471,17,22,0.773,8,33,13,5,6,13,20,L
8354,binghamton,vermont,50,78,19,45,0.422,6,16,0.375,6,10,0.6,2,16,5,10,3,19,19,27,60,0.45,7,25,0.28,17,20,0.85,20,46,14,10,2,16,15,L
8355,bucknell,vermont,69,61,23,53,0.434,8,23,0.348,15,18,0.833,4,31,11,4,1,9,19,18,53,0.34,10,22,0.455,15,19,0.789,9,27,9,3,3,11,23,W
8357,massachusetts-lowell,vermont,65,74,24,59,0.407,7,23,0.304,10,19,0.526,5,26,12,5,3,10,24,24,56,0.429,3,16,0.188,23,28,0.821,9,39,8,5,7,12,18,L
8358,maine,vermont,63,86,22,53,0.415,7,14,0.5,12,17,0.706,8,23,11,9,3,13,18,28,48,0.583,14,22,0.636,16,23,0.696,6,29,18,8,2,13,16,L
8359,albany-ny,vermont,49,67,18,49,0.367,8,20,0.4,5,9,0.556,7,27,9,7,1,15,13,24,59,0.407,10,25,0.4,9,9,1,9,35,12,6,7,11,13,L
8360,dartmouth,vermont,59,73,24,69,0.348,7,20,0.35,4,6,0.667,9,32,11,3,5,12,22,26,53,0.491,5,17,0.294,16,24,0.667,5,34,9,6,0,8,15,L
8361,hartford,vermont,75,77,28,53,0.528,12,22,0.545,7,7,1,2,23,15,3,3,14,20,26,53,0.491,7,18,0.389,18,21,0.857,6,26,12,5,3,9,12,L
8362,maryland-baltimore-county,vermont,65,56,25,55,0.455,4,18,0.222,11,14,0.786,3,25,11,8,1,9,20,17,47,0.362,4,24,0.167,18,20,0.9,6,33,12,1,1,16,17,W
8363,binghamton,vermont,63,69,22,49,0.449,12,23,0.522,7,13,0.538,4,29,10,3,4,9,18,23,53,0.434,6,16,0.375,17,28,0.607,6,30,7,6,4,5,15,L
8364,morgan-state,villanova,77,100,33,71,0.465,5,14,0.357,6,10,0.6,7,25,21,10,0,13,24,34,67,0.507,12,37,0.324,20,27,0.741,13,41,21,5,9,14,13,L
8366,michigan,villanova,73,46,28,55,0.509,5,17,0.294,12,19,0.632,7,27,13,11,6,7,20,14,44,0.318,3,15,0.2,15,21,0.714,7,26,7,1,3,19,20,W
8367,furman,villanova,76,68,26,60,0.433,8,22,0.364,16,20,0.8,6,39,16,7,5,14,18,24,71,0.338,14,44,0.318,6,11,0.545,11,37,14,6,9,12,19,W
8368,canisius,villanova,56,83,18,55,0.327,6,23,0.261,14,17,0.824,6,18,11,9,4,14,18,29,60,0.483,10,31,0.323,15,20,0.75,17,48,12,8,3,14,20,L
8372,temple,villanova,59,69,23,51,0.451,4,14,0.286,9,12,0.75,5,25,7,4,0,9,20,21,52,0.404,7,21,0.333,20,25,0.8,10,34,11,3,1,6,12,L
8373,saint-josephs,villanova,58,70,20,58,0.345,6,27,0.222,12,18,0.667,5,33,9,5,0,9,13,23,63,0.365,13,43,0.302,11,15,0.733,6,40,20,5,1,7,19,L
8374,kansas,villanova,74,71,23,46,0.5,5,15,0.333,23,30,0.767,8,31,9,4,2,14,19,24,59,0.407,8,28,0.286,15,19,0.789,10,25,8,5,2,9,21,W
8375,connecticut,villanova,58,81,22,54,0.407,7,18,0.389,7,14,0.5,5,21,11,5,5,16,21,27,47,0.574,12,23,0.522,15,24,0.625,7,35,20,9,2,19,18,L
8378,st-johns-ny,villanova,71,76,26,61,0.426,13,35,0.371,6,8,0.75,5,27,17,6,2,8,18,24,54,0.444,12,32,0.375,16,22,0.727,9,38,14,5,2,10,10,L
8379,creighton,villanova,78,90,28,62,0.452,14,35,0.4,8,9,0.889,6,27,23,7,2,12,20,31,58,0.534,12,27,0.444,16,19,0.842,5,31,20,8,2,9,13,L
8382,butler,villanova,72,80,29,60,0.483,11,29,0.379,3,5,0.6,6,22,13,2,1,8,15,28,58,0.483,17,42,0.405,7,13,0.538,9,35,16,9,4,14,16,L
8383,depaul,villanova,74,86,27,51,0.529,7,16,0.438,13,17,0.765,4,28,15,1,4,11,17,31,66,0.47,15,35,0.429,9,15,0.6,14,35,16,5,2,1,14,L
8384,georgetown,villanova,65,77,23,68,0.338,8,26,0.308,11,18,0.611,9,35,16,5,3,6,27,24,57,0.421,9,31,0.29,20,31,0.645,6,40,13,4,3,8,18,L
8385,creighton,villanova,59,66,24,53,0.453,5,17,0.294,6,9,0.667,6,29,8,2,2,11,21,21,56,0.375,10,34,0.294,14,22,0.636,11,31,14,5,4,6,12,L
8387,la-salle,villanova,78,85,29,50,0.58,12,23,0.522,8,9,0.889,4,21,19,2,3,15,20,28,54,0.519,10,23,0.435,19,26,0.731,8,24,19,5,5,11,20,L
8388,marquette,villanova,66,65,26,51,0.51,7,18,0.389,7,10,0.7,6,30,13,4,2,12,14,18,54,0.333,11,35,0.314,18,24,0.75,10,42,14,5,1,16,23,W
8389,depaul,villanova,68,73,28,53,0.528,8,20,0.4,4,6,0.667,7,34,17,3,2,18,16,25,65,0.385,9,38,0.237,14,19,0.737,11,30,16,6,2,8,19,L
8393,bowling-green-state,virginia-commonwealth,61,72,19,54,0.352,6,18,0.333,17,27,0.63,15,43,8,6,1,25,26,21,58,0.362,8,29,0.276,22,28,0.786,11,30,13,11,6,15,25,L
8395,st-johns-ny,virginia-commonwealth,87,86,31,73,0.425,6,22,0.273,19,24,0.792,9,31,16,14,1,9,21,26,62,0.419,13,34,0.382,21,27,0.778,9,43,16,5,4,22,25,W
8397,old-dominion,virginia-commonwealth,62,52,21,60,0.35,4,18,0.222,16,23,0.696,12,37,8,5,7,8,16,17,49,0.347,6,20,0.3,12,17,0.706,5,29,8,1,2,14,20,W
8398,iona,virginia-commonwealth,59,88,19,51,0.373,4,19,0.211,17,23,0.739,6,32,7,3,3,21,27,28,66,0.424,11,30,0.367,21,36,0.583,15,41,16,14,7,8,23,L
8399,texas,virginia-commonwealth,53,54,22,53,0.415,4,17,0.235,5,8,0.625,7,33,12,5,4,17,21,16,57,0.281,6,25,0.24,16,21,0.762,16,35,6,7,6,14,17,L
8403,rider,virginia-commonwealth,79,90,30,63,0.476,10,24,0.417,9,17,0.529,10,32,20,10,1,14,17,33,62,0.532,14,29,0.483,10,14,0.714,9,34,24,8,1,12,18,L
8406,davidson,virginia-commonwealth,64,57,21,55,0.382,7,20,0.35,15,19,0.789,6,29,11,3,1,9,15,19,51,0.373,4,24,0.167,15,20,0.75,5,32,6,5,4,13,19,W
8408,rhode-island,virginia-commonwealth,71,65,25,61,0.41,1,9,0.111,20,26,0.769,13,36,9,6,4,13,20,22,51,0.431,2,12,0.167,19,25,0.76,8,32,7,8,9,18,22,W
8409,duquesne,virginia-commonwealth,74,80,25,57,0.439,10,27,0.37,14,25,0.56,8,26,16,6,8,17,25,27,56,0.482,3,13,0.231,23,32,0.719,13,42,14,10,4,13,20,L
8410,college-of-charleston,virginia-commonwealth,83,79,26,51,0.51,6,16,0.375,25,33,0.758,5,33,10,10,0,22,24,26,55,0.473,11,32,0.344,16,23,0.696,3,31,21,7,6,11,18,W
8411,george-washington,virginia-commonwealth,50,60,15,44,0.341,3,14,0.214,17,22,0.773,6,28,10,6,1,16,18,23,54,0.426,3,20,0.15,11,18,0.611,13,38,12,6,2,14,20,L
8413,richmond,virginia-commonwealth,60,81,20,43,0.465,6,14,0.429,14,27,0.519,7,19,12,11,1,15,20,27,47,0.574,10,22,0.455,17,23,0.739,7,28,19,9,5,15,23,L
8414,dayton,virginia-commonwealth,68,69,25,50,0.5,7,15,0.467,11,18,0.611,5,22,16,5,2,14,13,27,57,0.474,8,23,0.348,7,9,0.778,13,34,15,6,4,14,17,L
8415,dayton,virginia-commonwealth,71,76,26,55,0.473,4,16,0.25,15,23,0.652,7,30,16,3,3,12,21,31,62,0.5,11,27,0.407,3,4,0.75,7,30,23,10,1,6,19,L
8416,george-washington,virginia-commonwealth,57,85,21,54,0.389,6,14,0.429,9,10,0.9,6,29,11,3,4,15,18,28,60,0.467,9,23,0.391,20,25,0.8,9,36,18,9,4,9,15,L
8417,pittsburgh,virginia-military-institute,94,55,33,52,0.635,13,25,0.52,15,18,0.833,6,40,24,8,3,16,15,20,58,0.345,5,24,0.208,10,15,0.667,6,19,9,10,2,10,15,W
8418,south-carolina-upstate,virginia-military-institute,72,78,30,64,0.469,5,21,0.238,7,14,0.5,6,28,13,6,1,11,20,24,54,0.444,10,21,0.476,20,24,0.833,5,28,14,5,2,13,16,L
8420,stetson,virginia-military-institute,79,87,28,70,0.4,3,20,0.15,20,25,0.8,10,37,13,8,5,12,21,30,70,0.429,12,34,0.353,15,23,0.652,12,43,19,6,3,14,23,L
8421,american,virginia-military-institute,74,64,24,51,0.471,5,19,0.263,21,30,0.7,10,48,9,4,4,16,19,20,58,0.345,6,23,0.261,18,27,0.667,3,21,8,11,0,6,24,W
8422,longwood,virginia-military-institute,65,45,22,58,0.379,7,26,0.269,14,20,0.7,10,45,12,5,3,11,13,17,63,0.27,6,33,0.182,5,12,0.417,8,35,11,4,2,9,18,W
8427,furman,virginia-military-institute,89,57,29,64,0.453,15,34,0.441,16,17,0.941,4,36,21,11,4,11,14,21,57,0.368,5,22,0.227,10,15,0.667,4,33,10,6,2,18,14,W
8431,mercer,virginia-military-institute,88,68,32,57,0.561,10,19,0.526,14,19,0.737,6,30,19,8,4,9,14,24,58,0.414,10,30,0.333,10,18,0.556,10,29,14,6,2,14,18,W
8432,citadel,virginia-military-institute,84,82,32,68,0.471,7,30,0.233,13,17,0.765,11,37,15,5,3,15,23,24,62,0.387,9,28,0.321,25,31,0.806,14,39,11,9,4,13,18,W
8433,north-carolina-greensboro,virginia-military-institute,93,66,36,62,0.581,8,22,0.364,13,22,0.591,11,42,11,5,3,11,17,22,60,0.367,10,24,0.417,12,18,0.667,10,24,11,4,3,11,18,W
8435,samford,virginia-military-institute,84,77,32,65,0.492,10,27,0.37,10,20,0.5,6,40,20,11,6,16,15,27,78,0.346,13,42,0.31,10,15,0.667,15,42,21,11,0,16,20,W
8437,furman,virginia-military-institute,96,62,32,60,0.533,11,29,0.379,21,28,0.75,10,40,20,7,9,11,17,20,60,0.333,9,27,0.333,13,18,0.722,6,29,10,11,1,11,17,W
8438,east-tennessee-state,virginia-military-institute,94,70,37,60,0.617,8,21,0.381,12,17,0.706,8,38,16,6,3,15,18,24,57,0.421,8,16,0.5,14,18,0.778,6,22,15,6,2,13,17,W
8442,northeastern,virginia-tech,60,88,20,46,0.435,13,26,0.5,7,8,0.875,7,24,15,1,2,16,11,36,62,0.581,14,27,0.519,2,4,0.5,9,27,21,5,4,9,13,L
8444,saint-francis-pa,virginia-tech,37,75,15,58,0.259,4,22,0.182,3,3,1,13,33,6,6,2,20,15,27,56,0.482,14,31,0.452,7,9,0.778,7,32,20,7,3,14,10,L
8445,penn-state,virginia-tech,63,62,25,57,0.439,9,29,0.31,4,7,0.571,13,35,14,8,5,16,16,22,50,0.44,10,19,0.526,8,13,0.615,8,26,9,11,3,14,14,W
8446,central-connecticut-state,virginia-tech,40,94,14,54,0.259,7,28,0.25,5,7,0.714,6,23,9,4,4,17,14,36,63,0.571,18,33,0.545,4,10,0.4,7,33,28,9,3,9,14,L
8447,purdue,virginia-tech,83,89,31,61,0.508,14,33,0.424,7,11,0.636,11,30,18,7,1,13,21,30,58,0.517,11,25,0.44,18,25,0.72,8,34,19,4,3,11,16,L
8449,ball-state,virginia-tech,64,73,22,52,0.423,9,27,0.333,11,14,0.786,10,30,11,4,6,14,11,24,56,0.429,8,22,0.364,17,21,0.81,8,30,14,7,1,11,17,L
8451,maryland-eastern-shore,virginia-tech,40,85,13,44,0.295,6,24,0.25,8,12,0.667,2,17,11,2,1,9,17,29,44,0.659,14,26,0.538,13,18,0.722,4,34,22,4,2,9,11,L
8452,notre-dame,virginia-tech,66,81,23,56,0.411,13,34,0.382,7,13,0.538,13,30,13,2,5,11,10,33,55,0.6,11,18,0.611,4,5,0.8,2,24,19,5,1,7,13,L
8453,boston-college,virginia-tech,66,77,19,48,0.396,8,27,0.296,20,25,0.8,5,25,10,4,2,12,22,25,54,0.463,6,22,0.273,21,25,0.84,8,31,13,5,2,11,18,L
8454,georgia-tech,virginia-tech,49,52,17,38,0.447,6,16,0.375,9,16,0.563,2,29,12,5,4,18,22,17,57,0.298,5,27,0.185,13,19,0.684,9,30,12,3,2,8,15,L
8456,gardner-webb,virginia-tech,59,87,21,45,0.467,6,21,0.286,11,21,0.524,2,22,11,3,5,29,19,29,51,0.569,11,26,0.423,18,22,0.818,4,22,15,8,4,11,24,L
8458,syracuse,virginia-tech,56,78,20,55,0.364,9,28,0.321,7,14,0.5,8,23,7,8,2,14,17,25,48,0.521,14,30,0.467,14,20,0.7,7,29,23,4,2,12,15,L
8459,miami-fl,virginia-tech,70,82,23,56,0.411,12,33,0.364,12,14,0.857,4,22,14,11,1,16,12,30,51,0.588,9,19,0.474,13,15,0.867,2,26,13,11,3,15,14,L
8460,north-carolina-state,virginia-tech,24,47,9,54,0.167,2,28,0.071,4,6,0.667,13,32,2,5,3,10,16,16,45,0.356,7,21,0.333,8,13,0.615,10,37,8,8,3,10,11,L
8461,louisville,virginia-tech,72,64,24,53,0.453,13,27,0.481,11,12,0.917,10,30,14,3,0,15,16,20,45,0.444,9,24,0.375,15,21,0.714,4,24,13,4,5,12,14,W
8462,clemson,virginia-tech,59,51,19,46,0.413,11,28,0.393,10,13,0.769,5,28,13,6,12,12,18,15,53,0.283,5,19,0.263,16,17,0.941,11,33,8,9,1,11,17,W
8463,georgia-tech,virginia-tech,68,76,23,53,0.434,11,27,0.407,11,13,0.846,7,26,15,2,4,10,14,25,53,0.472,13,30,0.433,13,18,0.722,7,23,20,7,3,9,16,L
8464,pittsburgh,virginia-tech,64,70,20,43,0.465,6,22,0.273,18,27,0.667,6,22,11,7,2,15,22,21,41,0.512,10,21,0.476,18,26,0.692,6,27,14,6,1,14,24,L
8466,notre-dame,virginia-tech,59,67,19,58,0.328,6,26,0.231,15,16,0.938,8,26,9,9,2,10,25,19,52,0.365,5,18,0.278,24,31,0.774,16,45,8,5,2,15,18,L
8467,towson,virginia,42,73,13,41,0.317,4,14,0.286,12,27,0.444,11,31,0,3,0,14,18,26,54,0.481,10,26,0.385,11,18,0.611,11,34,19,6,3,5,19,L
8469,coppin-state,virginia,40,97,17,52,0.327,6,24,0.25,0,0,NA,4,23,10,0,0,14,19,35,58,0.603,15,25,0.6,12,15,0.8,5,34,24,8,5,4,8,L
8470,middle-tennessee,virginia,52,74,20,51,0.392,3,13,0.231,9,12,0.75,5,24,12,9,4,14,18,26,56,0.464,8,23,0.348,14,20,0.7,9,32,16,8,4,13,11,L
8473,george-washington,virginia,57,76,18,45,0.4,6,18,0.333,15,23,0.652,5,24,8,4,2,15,21,28,59,0.475,10,22,0.455,10,15,0.667,9,23,15,7,2,2,19,L
8475,virginia-commonwealth,virginia,49,57,18,61,0.295,6,29,0.207,7,11,0.636,12,31,7,2,4,7,21,13,44,0.295,5,18,0.278,26,30,0.867,11,36,9,4,2,12,18,L
8478,marshall,virginia,64,100,20,57,0.351,6,22,0.273,18,23,0.783,5,21,5,11,4,13,20,33,62,0.532,12,27,0.444,22,26,0.846,14,44,18,7,5,16,18,L
8479,florida-state,virginia,52,65,15,44,0.341,6,23,0.261,16,27,0.593,6,29,8,9,6,13,19,21,52,0.404,7,16,0.438,16,18,0.889,6,32,12,4,2,10,16,L
8480,boston-college,virginia,56,83,22,57,0.386,7,25,0.28,5,9,0.556,4,18,6,4,0,8,12,33,55,0.6,8,19,0.421,9,14,0.643,7,38,17,5,6,10,16,L
8481,clemson,virginia,43,63,14,54,0.259,3,19,0.158,12,17,0.706,7,32,5,7,2,6,14,23,57,0.404,10,23,0.435,7,12,0.583,8,43,11,4,2,8,13,L
8482,virginia-tech,virginia,59,81,19,44,0.432,7,21,0.333,14,17,0.824,5,16,10,6,1,9,10,31,53,0.585,13,24,0.542,6,6,1,8,27,18,4,2,9,10,L
8483,duke,virginia,72,70,26,51,0.51,2,14,0.143,18,31,0.581,8,30,6,5,1,8,18,28,53,0.528,3,17,0.176,11,17,0.647,6,27,8,4,4,8,20,W
8485,notre-dame,virginia,55,82,22,61,0.361,8,29,0.276,3,8,0.375,8,29,10,1,3,7,8,35,67,0.522,8,18,0.444,4,7,0.571,10,44,12,2,5,2,9,L
8486,dayton,virginia,59,66,25,46,0.543,5,14,0.357,4,8,0.5,9,27,12,6,2,12,21,24,52,0.462,4,10,0.4,14,19,0.737,10,36,15,2,6,15,22,L
8487,miami-fl,virginia,46,56,17,50,0.34,4,21,0.19,8,15,0.533,5,23,6,6,2,7,14,22,52,0.423,6,17,0.353,6,10,0.6,10,40,16,5,6,14,10,L
8488,duke,virginia,81,71,26,45,0.578,13,21,0.619,16,23,0.696,7,24,18,12,5,15,9,28,60,0.467,10,24,0.417,5,7,0.714,11,25,15,8,5,13,17,W
8489,north-carolina,virginia,61,69,23,65,0.354,9,30,0.3,6,7,0.857,15,37,17,2,3,7,14,24,45,0.533,11,20,0.55,10,18,0.556,3,26,16,5,6,8,11,L
8490,notre-dame,virginia,54,60,19,55,0.345,8,30,0.267,8,8,1,5,31,8,6,3,7,13,19,52,0.365,8,23,0.348,14,17,0.824,6,35,12,5,4,8,6,L
8492,louisville,virginia,52,64,17,55,0.309,12,33,0.364,6,8,0.75,5,26,10,2,3,5,12,26,56,0.464,2,17,0.118,10,10,1,6,35,12,2,7,4,12,L
8493,seton-hall,wagner,89,49,30,58,0.517,10,24,0.417,19,25,0.76,11,37,20,11,8,7,17,18,56,0.321,6,26,0.231,7,10,0.7,10,28,10,4,1,16,21,W
8494,massachusetts-lowell,wagner,88,84,30,63,0.476,9,26,0.346,19,30,0.633,9,33,18,3,4,13,22,28,70,0.4,10,31,0.323,18,24,0.75,13,36,13,6,3,10,26,W
8495,fairfield,wagner,73,79,26,59,0.441,11,26,0.423,10,14,0.714,4,24,13,6,1,12,20,30,62,0.484,4,20,0.2,15,22,0.682,16,45,8,4,8,16,18,L
8496,njit,wagner,71,60,19,43,0.442,5,13,0.385,28,42,0.667,6,27,4,9,3,14,22,17,57,0.298,7,25,0.28,19,30,0.633,17,37,10,11,2,21,36,W
8500,hartford,wagner,68,77,22,51,0.431,10,28,0.357,14,17,0.824,6,23,9,7,0,21,27,19,48,0.396,7,25,0.28,32,36,0.889,8,25,11,8,6,15,18,L
8501,saint-josephs,wagner,59,57,20,48,0.417,7,20,0.35,12,15,0.8,3,28,9,5,5,11,11,22,61,0.361,11,31,0.355,2,4,0.5,11,33,13,5,1,10,15,W
8502,central-connecticut-state,wagner,58,80,19,51,0.373,3,20,0.15,17,28,0.607,5,28,9,2,3,10,23,22,52,0.423,15,35,0.429,21,26,0.808,6,30,17,7,5,10,25,L
8503,st-francis-ny,wagner,66,59,21,51,0.412,6,20,0.3,18,26,0.692,8,27,11,9,0,13,18,23,52,0.442,2,17,0.118,11,18,0.611,12,38,16,5,3,18,22,W
8504,sacred-heart,wagner,73,76,24,59,0.407,7,23,0.304,18,24,0.75,9,30,15,6,4,10,21,22,51,0.431,13,26,0.5,19,23,0.826,8,31,12,4,5,17,23,L
8506,mount-st-marys,wagner,70,56,22,45,0.489,9,22,0.409,17,25,0.68,4,24,11,2,3,11,14,19,54,0.352,9,32,0.281,9,13,0.692,7,27,13,2,2,10,21,W
8507,sacred-heart,wagner,62,38,21,47,0.447,5,12,0.417,15,19,0.789,7,44,12,5,10,15,17,11,61,0.18,5,25,0.2,11,17,0.647,12,30,5,6,4,12,21,W
8508,saint-francis-pa,wagner,79,83,30,59,0.508,10,24,0.417,9,13,0.692,10,26,15,7,1,11,17,27,57,0.474,12,31,0.387,17,20,0.85,13,27,17,8,3,9,16,L
8509,robert-morris,wagner,57,51,19,56,0.339,3,20,0.15,16,18,0.889,14,37,9,4,3,13,17,15,48,0.313,6,24,0.25,15,16,0.938,5,23,9,4,4,13,18,W
8510,american,wagner,58,64,17,40,0.425,4,16,0.25,20,30,0.667,6,24,8,10,1,10,18,24,62,0.387,9,32,0.281,7,9,0.778,8,30,12,9,4,14,23,L
8511,long-island-university,wagner,59,71,16,45,0.356,6,23,0.261,21,31,0.677,6,30,10,3,4,16,24,18,56,0.321,8,27,0.296,27,35,0.771,13,40,10,10,3,11,24,L
8512,st-francis-ny,wagner,51,44,18,51,0.353,6,23,0.261,9,16,0.563,9,29,7,12,1,11,15,17,50,0.34,4,16,0.25,6,8,0.75,10,38,8,6,7,19,17,W
8513,long-island-university,wagner,65,68,18,45,0.4,7,14,0.5,22,28,0.786,5,29,13,4,6,14,22,26,68,0.382,5,19,0.263,11,20,0.55,20,38,12,4,4,10,21,L
8514,central-connecticut-state,wagner,57,63,16,53,0.302,5,26,0.192,20,26,0.769,11,27,8,3,3,8,18,20,48,0.417,10,26,0.385,13,19,0.684,7,27,13,4,5,11,20,L
8515,mount-st-marys,wagner,56,58,18,50,0.36,6,23,0.261,14,20,0.7,4,33,6,2,3,7,21,17,61,0.279,6,26,0.231,18,23,0.783,14,43,9,2,2,5,18,L
8516,bryant,wagner,67,65,24,49,0.49,8,20,0.4,11,15,0.733,5,25,12,5,2,12,6,27,63,0.429,6,17,0.353,5,5,1,9,25,11,8,6,12,19,W
