Game_Index,Home_Team,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Opp,FGA_Opp,FG_Pct_Opp,Three_Pt_Opp,Three_Pt_Attempts_Opp,Three_Pt_Pct_Opp,Free_Throws_Opp,Free_Throw_Attempts_Opp,Free_Throw_Pct_Opp,Offensive_Rebounds_Opp,Total_Rebounds_Opp,Assists_Opp,Steals_Opp,Blocks_Opp,Turnovers_Opp,Personal_Fouls_Opp,Result
3429,iowa-state,eastern-illinois,101,53,39,68,0.574,11,27,0.407,12,17,0.706,12,42,28,4,7,5,13,21,56,0.375,5,23,0.217,6,9,0.667,2,20,12,2,5,10,14,W
3432,iowa-state,baylor,70,73,28,56,0.5,7,18,0.389,7,8,0.875,4,26,14,6,2,10,17,24,55,0.436,8,23,0.348,17,20,0.85,8,28,12,6,3,10,14,L
3443,iowa-state,baylor,69,73,26,60,0.433,8,23,0.348,9,11,0.818,6,25,13,4,6,5,13,29,67,0.433,10,28,0.357,5,7,0.714,18,43,16,3,3,9,14,L
3449,iowa,connecticut,91,72,29,57,0.509,4,13,0.308,29,37,0.784,13,34,14,5,2,17,15,29,69,0.42,4,26,0.154,10,15,0.667,12,25,10,11,0,14,24,W
3450,iowa,alabama-state,105,78,36,61,0.59,9,23,0.391,24,29,0.828,4,29,20,8,5,8,13,33,73,0.452,10,29,0.345,2,8,0.25,16,37,19,3,1,18,19,W
3454,iowa,iowa-state,98,84,35,61,0.574,9,18,0.5,19,23,0.826,17,44,21,3,2,18,21,30,64,0.469,6,23,0.261,18,29,0.621,10,20,14,11,2,10,21,W
3464,iowa,illinois,95,71,34,50,0.68,15,21,0.714,12,16,0.75,1,26,29,3,5,14,11,27,69,0.391,11,32,0.344,6,9,0.667,15,25,15,9,3,11,18,W
3468,iowa,indiana,77,72,27,60,0.45,10,25,0.4,13,17,0.765,9,27,14,8,2,9,18,26,53,0.491,7,21,0.333,13,18,0.722,8,30,17,7,3,12,15,W
3472,iowa,indiana,76,70,26,62,0.419,7,25,0.28,17,25,0.68,12,43,18,4,4,10,18,26,63,0.413,6,27,0.222,12,22,0.545,12,36,10,9,8,11,21,W
3475,jackson-state,boise-state,53,70,24,59,0.407,3,15,0.2,2,4,0.5,6,29,9,6,0,16,18,25,52,0.481,4,20,0.2,16,19,0.842,4,32,13,7,5,14,11,L
3477,jackson-state,chicago-state,81,68,32,65,0.492,6,19,0.316,11,13,0.846,10,40,21,11,4,13,19,23,63,0.365,8,24,0.333,14,16,0.875,9,30,15,5,2,15,14,W
3483,jackson-state,central-michigan,72,81,30,69,0.435,4,15,0.267,8,11,0.727,14,38,13,4,4,12,22,27,53,0.509,9,24,0.375,18,28,0.643,5,28,11,7,6,11,13,L
3485,jackson-state,alabama-am,54,51,22,62,0.355,4,19,0.211,6,15,0.4,17,47,1,3,6,9,16,21,69,0.304,2,13,0.154,7,14,0.5,15,34,5,13,1,6,18,W
3486,jackson-state,alabama-state,57,59,19,50,0.38,8,22,0.364,11,18,0.611,8,34,12,4,1,19,26,16,39,0.41,6,20,0.3,21,33,0.636,3,29,10,9,3,15,18,L
3487,jackson-state,alcorn-state,59,52,19,51,0.373,2,19,0.105,19,29,0.655,10,36,10,3,4,13,12,20,52,0.385,7,21,0.333,5,9,0.556,8,29,11,9,2,10,22,W
3494,jackson-state,alcorn-state,52,66,21,58,0.362,2,16,0.125,8,13,0.615,7,21,11,6,6,5,12,23,46,0.5,6,17,0.353,14,16,0.875,10,41,18,3,4,15,11,L
3498,jackson-state,grambling,71,60,24,45,0.533,5,11,0.455,18,35,0.514,9,30,15,6,5,12,19,19,48,0.396,6,16,0.375,16,18,0.889,6,28,11,7,2,14,25,W
3506,jacksonville-state,evansville,55,50,21,60,0.35,7,23,0.304,6,8,0.75,9,45,13,6,4,17,18,16,52,0.308,6,25,0.24,12,17,0.706,3,34,10,11,3,12,13,W
3509,jacksonville-state,belmont,83,73,28,65,0.431,7,23,0.304,20,23,0.87,14,38,14,7,3,8,14,26,59,0.441,8,27,0.296,13,16,0.813,9,32,16,7,5,11,16,W
3511,jacksonville-state,eastern-illinois,69,62,26,61,0.426,9,21,0.429,8,15,0.533,9,33,10,6,3,12,11,22,53,0.415,8,18,0.444,10,14,0.714,5,32,8,8,2,13,17,W
3513,jacksonville-state,belmont,91,80,33,72,0.458,11,23,0.478,14,21,0.667,7,44,14,7,9,11,12,27,76,0.355,9,35,0.257,17,20,0.85,7,41,14,5,3,11,17,W
3515,jacksonville-state,eastern-kentucky,70,88,28,70,0.4,4,24,0.167,10,13,0.769,13,39,10,11,3,19,19,32,65,0.492,9,22,0.409,15,22,0.682,9,38,13,11,3,15,18,L
3518,jacksonville-state,austin-peay,71,74,26,64,0.406,0,15,0,19,21,0.905,11,28,6,7,4,16,22,24,48,0.5,5,17,0.294,21,25,0.84,4,27,9,7,4,17,22,L
3520,jacksonville-state,southeast-missouri-state,81,64,30,64,0.469,11,25,0.44,10,10,1,9,42,14,3,5,12,13,18,57,0.316,8,27,0.296,10,15,0.667,4,23,7,6,0,15,17,W
3524,jacksonville-state,eastern-kentucky,104,101,40,74,0.541,6,20,0.3,18,27,0.667,11,44,13,3,3,14,16,39,81,0.481,12,34,0.353,11,19,0.579,10,33,12,8,1,9,23,W
3525,jacksonville,florida-am,50,65,15,52,0.288,1,17,0.059,19,22,0.864,11,27,7,12,6,23,16,26,53,0.491,6,13,0.462,7,9,0.778,7,29,8,14,4,22,20,L
3534,jacksonville,bethune-cookman,79,71,30,62,0.484,4,17,0.235,15,23,0.652,14,44,18,3,8,13,18,25,68,0.368,3,14,0.214,18,23,0.783,11,35,12,8,4,9,22,W
3536,jacksonville,indiana,64,94,24,61,0.393,3,13,0.231,13,26,0.5,11,31,11,4,1,12,20,35,54,0.648,8,20,0.4,16,26,0.615,3,31,21,6,7,12,19,L
3543,jacksonville,liberty,59,69,26,54,0.481,4,17,0.235,3,5,0.6,9,29,5,6,5,15,13,27,65,0.415,5,20,0.25,17,23,0.739,18,48,14,4,1,15,20,L
3545,jacksonville,florida-gulf-coast,60,73,23,64,0.359,9,31,0.29,5,13,0.385,11,25,11,8,2,16,18,26,47,0.553,7,20,0.35,14,23,0.609,3,29,14,7,4,19,15,L
3554,james-madison,citadel,82,91,28,69,0.406,9,30,0.3,17,24,0.708,18,53,17,3,4,16,24,30,72,0.417,9,28,0.321,22,27,0.815,8,35,14,8,2,6,19,L
3558,james-madison,coppin-state,81,71,26,56,0.464,4,15,0.267,25,35,0.714,9,33,9,14,7,15,17,27,72,0.375,10,29,0.345,7,13,0.538,15,33,11,6,5,20,22,W
3560,james-madison,radford,73,66,25,53,0.472,12,22,0.545,11,18,0.611,8,30,11,5,2,14,15,26,51,0.51,5,16,0.313,15,26,0.577,4,24,13,14,3,22,28,W
3562,james-madison,fordham,48,75,16,52,0.308,4,17,0.235,12,22,0.545,9,22,5,3,5,11,16,27,57,0.474,8,26,0.308,13,14,0.929,13,37,14,3,7,8,18,L
3564,james-madison,elon,65,68,23,56,0.411,8,24,0.333,11,13,0.846,12,35,15,4,0,13,24,24,49,0.49,8,19,0.421,12,16,0.75,5,23,11,3,3,11,16,L
3567,james-madison,delaware,69,76,26,60,0.433,8,21,0.381,9,13,0.692,11,28,15,7,1,4,17,19,49,0.388,4,18,0.222,16,19,0.842,7,24,7,10,2,13,15,L
3571,james-madison,college-of-charleston,53,70,20,57,0.351,8,26,0.308,5,5,1,12,36,9,3,4,14,11,25,51,0.49,7,19,0.368,13,14,0.929,2,24,14,7,3,5,14,L
3574,james-madison,drexel,71,69,30,53,0.566,4,12,0.333,7,13,0.538,9,35,15,7,3,15,15,26,68,0.382,5,20,0.25,12,17,0.706,13,31,10,8,3,8,14,W
3575,james-madison,delaware,68,61,25,49,0.51,7,18,0.389,11,14,0.786,5,27,5,4,3,11,21,20,47,0.426,5,14,0.357,16,24,0.667,8,25,9,4,3,14,17,W
3577,james-madison,hofstra,104,99,36,69,0.522,10,20,0.5,22,24,0.917,14,33,17,5,3,8,23,34,63,0.54,12,25,0.48,19,26,0.731,9,27,27,4,5,9,17,W
3580,kansas-state,eastern-kentucky,95,68,37,67,0.552,4,17,0.235,17,23,0.739,11,43,18,9,4,13,17,25,64,0.391,8,28,0.286,10,15,0.667,4,21,14,7,0,16,21,W
3589,kansas-state,george-mason,59,58,22,52,0.423,9,22,0.409,6,13,0.462,7,37,15,3,2,10,11,23,56,0.411,6,19,0.316,6,11,0.545,5,31,9,6,3,5,14,W
3600,kansas-state,baylor,70,63,23,57,0.404,9,26,0.346,15,17,0.882,13,29,17,5,2,10,14,25,56,0.446,6,24,0.25,7,11,0.636,14,31,13,5,7,13,17,W
3602,kansas-state,iowa-state,64,78,21,50,0.42,5,19,0.263,17,24,0.708,9,27,8,5,2,9,13,19,52,0.365,7,29,0.241,11,16,0.688,4,34,7,4,1,17,21,L
3616,kansas,arizona-state,76,80,27,65,0.415,7,28,0.25,15,16,0.938,10,37,13,6,5,16,22,26,63,0.413,8,21,0.381,20,32,0.625,12,36,13,9,5,11,12,L
3617,kansas,eastern-michigan,87,63,31,56,0.554,7,21,0.333,18,26,0.692,7,40,25,7,4,17,20,21,70,0.3,6,32,0.188,15,23,0.652,19,39,7,9,1,16,23,W
3619,kansas,iowa-state,60,77,24,56,0.429,6,20,0.3,6,11,0.545,10,38,12,6,1,23,10,28,61,0.459,13,25,0.52,8,10,0.8,5,24,18,13,4,11,12,L
3621,kansas,baylor,73,68,24,44,0.545,9,16,0.563,16,27,0.593,4,26,13,6,11,14,19,25,75,0.333,9,31,0.29,9,15,0.6,22,44,13,9,3,14,23,W
3624,kansas,iowa-state,80,76,33,64,0.516,6,14,0.429,8,13,0.615,10,34,10,7,3,11,17,27,62,0.435,12,30,0.4,10,17,0.588,12,35,12,7,3,14,18,W
3628,kansas,kansas-state,67,74,24,52,0.462,7,20,0.35,12,16,0.75,8,31,11,9,4,23,23,25,58,0.431,10,24,0.417,14,24,0.583,10,29,17,11,1,12,15,L
3633,kansas,kansas-state,64,49,21,53,0.396,8,24,0.333,14,19,0.737,10,35,14,6,6,10,8,18,57,0.316,8,21,0.381,5,5,1,8,28,9,5,4,11,17,W
3639,kennesaw-state,belmont,53,91,21,67,0.313,2,9,0.222,9,18,0.5,7,30,5,7,4,10,14,35,69,0.507,9,21,0.429,12,16,0.75,13,51,15,8,9,12,15,L
3640,kennesaw-state,georgia,51,84,19,68,0.279,1,15,0.067,12,20,0.6,13,33,7,5,2,12,16,35,67,0.522,7,20,0.35,7,15,0.467,15,52,20,8,7,16,16,L
3642,kennesaw-state,gardner-webb,77,81,27,64,0.422,3,9,0.333,20,28,0.714,15,40,10,2,8,14,23,25,57,0.439,8,21,0.381,23,30,0.767,7,29,11,5,1,10,24,L
3648,kennesaw-state,jacksonville,70,90,25,66,0.379,7,17,0.412,13,18,0.722,8,30,11,8,1,11,16,35,60,0.583,8,18,0.444,12,20,0.6,9,42,24,6,3,16,15,L
3650,kennesaw-state,florida-gulf-coast,59,72,19,53,0.358,5,15,0.333,16,21,0.762,6,33,10,6,1,15,13,25,59,0.424,9,30,0.3,13,17,0.765,6,34,12,7,6,13,17,L
3654,kennesaw-state,jacksonville,73,82,30,62,0.484,7,16,0.438,6,6,1,7,31,9,6,9,17,20,28,71,0.394,6,17,0.353,20,26,0.769,19,39,19,9,6,8,10,L
3656,kennesaw-state,north-florida,57,80,21,65,0.323,5,12,0.417,10,12,0.833,12,32,14,7,4,15,11,35,62,0.565,8,22,0.364,9,10,0.9,6,31,29,10,4,12,16,L
3657,kennesaw-state,lipscomb,67,83,23,63,0.365,4,12,0.333,17,20,0.85,9,30,10,7,2,18,26,30,65,0.462,11,33,0.333,5,6,0.833,7,32,17,3,1,9,13,L
3658,kennesaw-state,florida-gulf-coast,56,78,19,65,0.292,5,17,0.294,13,19,0.684,11,35,9,10,5,16,12,30,63,0.476,12,35,0.343,6,9,0.667,7,39,22,11,7,17,16,L
3664,kent-state,detroit-mercy,76,72,23,62,0.371,10,31,0.323,20,24,0.833,16,38,16,7,1,14,16,26,64,0.406,6,24,0.25,14,18,0.778,14,31,9,11,3,10,17,W
3671,kent-state,bowling-green-state,64,86,24,62,0.387,8,28,0.286,8,11,0.727,10,28,8,6,4,16,16,35,69,0.507,9,22,0.409,7,11,0.636,10,33,21,9,1,12,12,L
3673,kent-state,eastern-michigan,61,95,22,62,0.355,9,28,0.321,8,16,0.5,14,24,11,6,3,12,21,34,52,0.654,12,19,0.632,15,21,0.714,9,34,19,6,8,14,14,L
3677,kent-state,buffalo,79,88,30,69,0.435,9,23,0.391,10,15,0.667,11,39,8,7,3,14,20,18,47,0.383,5,18,0.278,7,13,0.538,6,24,7,5,2,22,16,L
3678,kent-state,ball-state,83,80,28,73,0.384,9,27,0.333,18,21,0.857,13,33,17,9,4,8,20,27,56,0.482,7,19,0.368,19,24,0.792,9,40,14,5,1,20,18,W
3679,kent-state,miami-oh,70,67,22,53,0.415,5,15,0.333,21,23,0.913,7,30,11,7,5,10,14,24,53,0.453,8,23,0.348,12,15,0.8,5,34,9,2,3,15,18,W
3680,kent-state,akron,53,72,20,61,0.328,4,25,0.16,9,15,0.6,13,35,5,6,5,11,15,26,54,0.481,10,24,0.417,10,16,0.625,4,29,12,8,2,12,11,L
3682,kent-state,eastern-michigan,71,58,22,51,0.431,6,18,0.333,21,29,0.724,5,25,16,7,6,10,19,20,48,0.417,5,20,0.25,13,21,0.619,5,27,7,5,5,16,22,W
3683,kent-state,central-michigan,74,84,24,61,0.393,1,14,0.071,25,31,0.806,13,27,7,6,5,10,22,26,52,0.5,9,17,0.529,23,34,0.676,10,29,15,5,8,13,18,L
3684,kent-state,buffalo,57,80,23,57,0.404,2,13,0.154,9,14,0.643,13,40,8,2,4,23,23,31,71,0.437,4,26,0.154,14,22,0.636,15,34,19,13,4,8,14,L
3685,kentucky,duke,84,118,26,59,0.441,4,17,0.235,28,38,0.737,9,33,17,1,5,15,25,43,79,0.544,12,26,0.462,20,29,0.69,13,38,22,10,3,4,26,L
3697,kentucky,alabama,75,77,28,65,0.431,5,18,0.278,14,17,0.824,6,31,14,7,1,11,15,27,59,0.458,10,23,0.435,13,17,0.765,7,39,14,2,4,16,16,L
3700,kentucky,georgia,69,49,28,64,0.438,4,11,0.364,9,11,0.818,13,40,14,8,4,9,14,17,56,0.304,4,27,0.148,11,16,0.688,11,33,12,5,4,14,15,W
3701,kentucky,auburn,82,80,26,48,0.542,6,15,0.4,24,33,0.727,8,32,14,7,2,13,20,26,56,0.464,13,30,0.433,15,20,0.75,7,24,17,5,4,11,25,W
3705,kentucky,florida,65,54,23,56,0.411,6,21,0.286,13,16,0.813,12,42,13,4,2,12,12,22,63,0.349,5,19,0.263,5,10,0.5,11,32,7,7,6,9,15,W
3711,kentucky,auburn,80,53,30,55,0.545,11,24,0.458,9,12,0.75,8,42,15,5,7,10,10,19,58,0.328,8,27,0.296,7,11,0.636,5,21,8,6,1,9,12,W
3715,la-salle,drexel,84,89,32,66,0.485,11,24,0.458,9,12,0.75,12,36,15,5,3,14,25,26,57,0.456,3,14,0.214,34,40,0.85,9,31,10,2,0,8,17,L
3718,la-salle,grand-canyon,70,82,21,69,0.304,5,25,0.2,23,28,0.821,14,34,9,8,1,11,29,26,48,0.542,4,12,0.333,26,37,0.703,5,36,14,3,4,18,26,L
3720,la-salle,bucknell,79,92,22,65,0.338,6,22,0.273,29,35,0.829,13,33,11,13,5,18,28,29,52,0.558,11,24,0.458,23,32,0.719,5,29,21,8,5,18,28,L
3721,la-salle,alabama-am,80,57,28,53,0.528,9,25,0.36,15,17,0.882,5,35,19,7,5,19,16,21,66,0.318,5,22,0.227,10,19,0.526,14,31,9,15,2,15,16,W
3723,la-salle,massachusetts-amherst,69,60,21,55,0.382,9,22,0.409,18,21,0.857,3,29,15,11,3,15,19,30,54,0.556,3,13,0.231,19,26,0.731,7,24,14,9,1,12,15,W
3726,la-salle,george-washington,56,59,22,64,0.344,5,32,0.156,7,10,0.7,11,31,9,12,4,11,11,23,53,0.434,5,18,0.278,8,12,0.667,6,33,9,3,1,18,13,L
3732,la-salle,george-mason,76,84,28,57,0.491,11,27,0.407,9,11,0.818,3,23,13,8,2,11,20,29,57,0.509,5,10,0.5,21,24,0.875,9,35,10,7,2,13,10,L
3733,la-salle,duquesne,73,72,29,63,0.46,8,23,0.348,7,11,0.636,16,36,12,8,4,17,21,27,60,0.45,5,21,0.238,13,19,0.684,8,27,12,11,3,15,18,W
3741,lafayette,cornell,58,63,24,67,0.358,3,17,0.176,7,11,0.636,13,49,9,4,6,13,18,22,60,0.367,7,24,0.292,12,21,0.571,1,30,9,3,3,6,16,L
3751,lafayette,american,84,79,26,56,0.464,6,17,0.353,26,32,0.813,5,28,15,8,5,9,22,25,54,0.463,7,15,0.467,22,31,0.71,11,40,12,7,1,19,19,W
3752,lafayette,colgate,47,57,18,54,0.333,8,24,0.333,3,4,0.75,0,23,10,6,6,11,17,21,49,0.429,3,13,0.231,12,16,0.75,2,33,11,7,1,13,10,L
3753,lafayette,army,63,69,23,53,0.434,9,22,0.409,8,8,1,1,28,10,2,3,17,17,25,55,0.455,6,22,0.273,13,19,0.684,6,33,14,11,2,12,14,L
3755,lafayette,bucknell,66,94,24,70,0.343,7,28,0.25,11,16,0.688,8,33,7,6,5,12,21,33,67,0.493,6,25,0.24,22,27,0.815,11,45,14,7,4,8,17,L
3756,lafayette,boston-university,79,72,31,57,0.544,10,23,0.435,7,13,0.538,6,30,15,2,7,7,13,29,67,0.433,7,17,0.412,7,11,0.636,12,32,10,2,2,6,14,W
3760,lafayette,american,70,68,26,58,0.448,5,18,0.278,13,15,0.867,4,25,10,4,4,12,13,27,54,0.5,4,12,0.333,10,13,0.769,4,29,10,7,3,12,16,W
3761,lafayette,bucknell,76,118,27,61,0.443,12,28,0.429,10,19,0.526,4,23,17,5,3,9,10,45,70,0.643,21,36,0.583,7,11,0.636,7,40,29,4,5,9,19,L
3763,lamar,east-carolina,78,84,30,69,0.435,3,16,0.188,15,20,0.75,8,38,9,8,3,15,24,28,62,0.452,6,24,0.25,22,36,0.611,10,35,17,8,7,12,18,L
3768,lamar,houston,56,79,20,66,0.303,4,21,0.19,12,25,0.48,20,36,11,8,3,10,16,28,60,0.467,9,32,0.281,14,17,0.824,10,40,16,3,7,14,21,L
3769,lamar,cal-state-bakersfield,65,86,18,47,0.383,3,12,0.25,26,39,0.667,8,25,9,5,3,23,15,34,61,0.557,8,20,0.4,10,12,0.833,5,22,17,8,9,13,29,L
3774,lamar,central-arkansas,68,75,22,58,0.379,5,15,0.333,19,27,0.704,14,31,12,5,0,13,18,26,49,0.531,12,23,0.522,11,16,0.688,6,24,23,4,3,16,21,L
3776,lamar,incarnate-word,87,81,29,54,0.537,7,18,0.389,22,32,0.688,7,28,16,12,3,14,16,30,58,0.517,8,18,0.444,13,15,0.867,6,27,20,7,1,15,20,W
3780,lamar,abilene-christian,64,75,20,61,0.328,3,17,0.176,21,29,0.724,17,44,9,2,4,15,22,25,59,0.424,5,15,0.333,20,26,0.769,9,33,14,7,3,10,25,L
3784,lamar,incarnate-word,76,58,30,63,0.476,7,20,0.35,9,13,0.692,12,31,12,10,3,9,17,21,45,0.467,3,16,0.188,13,15,0.867,4,22,7,6,1,17,15,W
3791,lehigh,kansas-state,58,77,22,56,0.393,6,21,0.286,8,11,0.727,6,30,14,9,0,15,21,27,65,0.415,6,20,0.3,17,21,0.81,12,40,19,9,2,11,14,L
3792,lehigh,arkansas-state,82,70,31,57,0.544,9,16,0.563,11,14,0.786,3,30,19,6,3,10,18,23,75,0.307,10,29,0.345,14,20,0.7,21,43,9,3,5,10,21,W
3797,lehigh,lafayette,86,83,28,48,0.583,11,14,0.786,19,20,0.95,2,25,15,1,1,14,16,30,60,0.5,14,29,0.483,9,11,0.818,4,19,20,6,2,9,19,W
3799,lehigh,holy-cross,99,94,31,65,0.477,15,33,0.455,22,30,0.733,7,34,12,4,1,9,20,34,61,0.557,12,21,0.571,14,23,0.609,3,33,20,5,5,11,19,W
3800,lehigh,colgate,78,91,32,62,0.516,9,20,0.45,5,7,0.714,8,35,16,3,2,15,16,36,67,0.537,11,30,0.367,8,13,0.615,7,29,23,11,3,5,11,L
3804,lehigh,boston-university,94,78,35,52,0.673,8,18,0.444,16,19,0.842,5,30,16,1,3,16,22,27,62,0.435,4,17,0.235,20,23,0.87,5,18,11,9,1,8,20,W
3805,lehigh,lafayette,93,86,34,63,0.54,9,23,0.391,16,20,0.8,3,25,6,10,4,12,19,30,60,0.5,12,28,0.429,14,17,0.824,4,28,16,6,4,17,20,W
3807,lehigh,colgate,62,84,24,50,0.48,7,20,0.35,7,11,0.636,6,30,16,3,5,21,18,30,65,0.462,9,24,0.375,15,17,0.882,9,31,26,11,7,7,13,L
3808,lehigh,navy,83,57,27,58,0.466,12,26,0.462,17,26,0.654,7,42,15,4,3,13,17,29,67,0.433,6,22,0.273,12,18,0.667,9,29,11,10,4,10,16,W
3809,lehigh,bucknell,75,87,25,60,0.417,6,22,0.273,19,24,0.792,6,30,14,2,1,8,23,27,64,0.422,12,33,0.364,4,10,0.4,6,33,19,8,2,10,15,L
3810,lehigh,boston-university,84,79,27,51,0.529,10,22,0.455,20,26,0.769,5,37,11,6,3,16,16,30,67,0.448,12,26,0.462,7,15,0.467,9,30,16,9,1,10,24,W
3811,lehigh,army,91,81,29,58,0.5,10,20,0.5,23,28,0.821,5,38,20,4,4,11,16,30,73,0.411,11,38,0.289,10,12,0.833,7,33,22,6,3,9,21,W
3812,lehigh,holy-cross,71,73,27,65,0.415,12,34,0.353,5,6,0.833,12,36,22,5,2,9,13,27,59,0.458,10,26,0.385,9,14,0.643,8,33,17,6,5,7,10,L
3819,liberty,georgetown,78,88,30,71,0.423,13,36,0.361,5,5,1,5,23,16,13,4,10,19,29,55,0.527,11,18,0.611,19,29,0.655,11,41,17,5,3,18,10,L
3821,liberty,alabama,75,84,25,57,0.439,11,23,0.478,14,17,0.824,6,29,11,2,3,15,27,26,50,0.52,7,17,0.412,25,39,0.641,5,28,11,8,6,11,17,L
3823,liberty,austin-peay,66,75,24,53,0.453,10,29,0.345,8,8,1,7,25,14,0,0,13,17,29,52,0.558,4,13,0.308,13,14,0.929,5,22,6,2,3,5,16,L
3824,liberty,ucla,73,58,27,58,0.466,8,24,0.333,11,15,0.733,6,25,12,12,0,7,20,18,45,0.4,9,19,0.474,10,21,0.476,5,19,10,7,0,17,20,W
3825,liberty,florida-gulf-coast,81,63,31,54,0.574,14,28,0.5,5,7,0.714,7,27,18,6,4,10,19,23,46,0.5,5,13,0.385,12,17,0.706,6,21,11,3,2,14,10,W
3828,liberty,kennesaw-state,62,41,23,51,0.451,9,23,0.391,7,9,0.778,11,33,17,8,5,15,16,11,45,0.244,0,5,0,19,22,0.864,8,23,4,7,3,14,13,W
3830,liberty,jacksonville,69,59,25,49,0.51,9,23,0.391,10,12,0.833,3,23,14,9,4,11,10,20,49,0.408,6,18,0.333,7,12,0.583,5,26,11,5,2,14,11,W
3843,lipscomb,belmont,74,76,28,68,0.412,7,26,0.269,11,14,0.786,8,39,11,5,4,13,13,30,68,0.441,12,30,0.4,4,6,0.667,4,34,21,7,7,11,14,L
3847,lipscomb,clemson,67,84,21,51,0.412,5,16,0.313,20,28,0.714,3,27,7,10,2,22,22,29,64,0.453,7,23,0.304,19,24,0.792,9,39,10,15,6,18,24,L
3848,lipscomb,jacksonville,77,74,30,61,0.492,8,20,0.4,9,18,0.5,7,35,17,8,2,16,14,26,59,0.441,9,20,0.45,13,17,0.765,4,29,14,12,7,18,17,W
3853,lipscomb,florida-gulf-coast,89,81,29,65,0.446,13,29,0.448,18,23,0.783,8,32,23,5,0,17,20,28,59,0.475,12,27,0.444,13,20,0.65,5,27,19,6,7,17,24,W
3855,lipscomb,liberty,79,59,31,56,0.554,9,18,0.5,8,14,0.571,9,33,16,9,3,10,17,22,59,0.373,4,22,0.182,11,13,0.846,8,25,7,3,1,12,14,W
3857,lipscomb,jacksonville,86,77,26,55,0.473,11,28,0.393,23,31,0.742,8,37,20,7,3,15,18,30,64,0.469,8,22,0.364,9,18,0.5,7,29,12,10,3,15,26,W
3858,lipscomb,liberty,66,74,21,57,0.368,3,18,0.167,21,23,0.913,8,32,9,4,3,12,22,26,53,0.491,6,21,0.286,16,23,0.696,6,32,13,1,0,11,17,L
3859,lipscomb,kennesaw-state,83,67,26,55,0.473,7,23,0.304,24,32,0.75,12,38,15,12,2,14,21,34,62,0.548,9,22,0.409,10,16,0.625,5,36,19,6,8,20,23,W
3860,lipscomb,florida-gulf-coast,61,67,20,68,0.294,7,22,0.318,14,18,0.778,12,36,10,7,4,11,18,22,56,0.393,5,23,0.217,18,21,0.857,6,38,8,4,10,14,18,L
3862,long-island-university,brown,83,81,25,67,0.373,8,30,0.267,25,36,0.694,11,37,8,8,5,15,28,27,56,0.482,8,18,0.444,19,31,0.613,6,37,17,7,9,15,26,W
3863,long-island-university,fairfield,89,87,31,60,0.517,13,25,0.52,14,20,0.7,6,24,17,8,4,9,14,31,61,0.508,10,23,0.435,15,21,0.714,12,37,19,6,3,12,19,W
3872,long-island-university,fordham,60,57,17,38,0.447,4,12,0.333,22,33,0.667,4,40,9,3,1,18,19,20,61,0.328,7,26,0.269,10,18,0.556,5,26,11,8,4,5,22,W
3877,long-island-university,fairleigh-dickinson,79,77,30,63,0.476,9,28,0.321,10,18,0.556,14,35,17,9,4,14,17,23,58,0.397,7,17,0.412,17,23,0.739,7,25,9,10,5,16,23,W
3880,long-island-university,central-connecticut-state,84,71,30,62,0.484,8,26,0.308,16,21,0.762,10,38,15,11,7,13,14,27,66,0.409,5,21,0.238,12,12,1,8,31,14,8,2,15,24,W
3891,longwood,delaware-state,89,73,28,59,0.475,15,35,0.429,18,26,0.692,12,37,20,8,1,10,14,25,56,0.446,12,32,0.375,11,13,0.846,5,25,16,4,4,14,19,W
3897,longwood,duquesne,71,80,26,54,0.481,12,24,0.5,7,13,0.538,7,29,15,5,3,20,21,25,60,0.417,10,35,0.286,20,23,0.87,13,32,17,8,6,13,16,L
3900,longwood,citadel,110,94,36,64,0.563,16,32,0.5,22,25,0.88,9,34,23,9,2,16,23,31,73,0.425,13,45,0.289,19,25,0.76,12,32,17,9,4,14,17,W
3903,longwood,charleston-southern,91,101,28,56,0.5,14,28,0.5,21,25,0.84,5,25,15,8,2,13,23,33,64,0.516,14,31,0.452,21,26,0.808,9,31,16,7,5,11,19,L
3907,longwood,high-point,55,51,18,54,0.333,7,31,0.226,12,19,0.632,7,36,8,2,4,10,19,18,62,0.29,4,22,0.182,11,19,0.579,13,43,6,6,2,8,17,W
3911,longwood,gardner-webb,88,89,30,71,0.423,14,40,0.35,14,17,0.824,10,36,14,4,2,11,22,30,60,0.5,9,24,0.375,20,26,0.769,5,33,15,4,2,12,19,L
3912,longwood,high-point,62,59,22,53,0.415,9,27,0.333,9,10,0.9,6,24,9,5,0,13,15,24,50,0.48,17,33,0.515,18,20,0.9,3,18,18,4,0,11,18,W
3914,longwood,hampton,66,86,19,48,0.396,11,22,0.5,17,26,0.654,3,23,12,0,2,14,17,29,66,0.439,8,26,0.308,20,24,0.833,14,43,13,7,5,6,17,L
3915,longwood,campbell,72,74,25,54,0.463,8,26,0.308,14,17,0.824,8,26,10,10,0,13,17,23,45,0.511,11,24,0.458,17,19,0.895,2,22,8,7,5,15,15,L
