Home_Team,Opponent,URL,HT_Pts,Opp_Pts,FG,FGA,FG_Pct,Three_Pt,Three_Pt_Attempts,Three_Pt_Pct,Free_Throws,Free_Throw_Attempts,Free_Throw_Pct,Offensive_Rebounds,Total_Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls
alabama-am,Arkansas-Pine Bluff,arkansas-pine-bluff,49,50,20,51,0.392,0,9,0,9,16,0.563,8,34,12,7,3,13,18
alabama-am,Alabama State,alabama-state,54,72,22,50,0.44,6,17,0.353,4,9,0.444,7,25,8,7,0,20,16
alabama-am,Southern,southern,68,62,25,51,0.49,5,14,0.357,13,17,0.765,7,27,13,9,2,23,19
alabama-am,Alcorn State,alcorn-state,71,62,27,61,0.443,5,22,0.227,12,19,0.632,8,32,19,8,0,9,14
alabama-am,Prairie View,prairie-view,65,81,24,52,0.462,10,22,0.455,7,10,0.7,12,27,16,5,0,15,20
alabama-am,Texas Southern,texas-southern,74,84,29,57,0.509,5,13,0.385,11,13,0.846,5,25,10,8,3,14,24
alabama-am,Mississippi Valley State,mississippi-valley-state,78,63,28,58,0.483,10,19,0.526,12,17,0.706,4,31,11,4,1,12,19
alabama-am,Arkansas-Pine Bluff,arkansas-pine-bluff,60,69,21,47,0.447,6,15,0.4,12,21,0.571,6,25,8,7,0,13,24
alabama-am,Alabama State,alabama-state,62,68,25,58,0.431,7,18,0.389,5,9,0.556,7,32,12,6,4,11,20
alabama-am,Southern,southern,49,59,19,49,0.388,7,20,0.35,4,6,0.667,7,24,8,3,4,17,11
alabama-am,Alcorn State,alcorn-state,55,61,21,50,0.42,2,13,0.154,11,15,0.733,7,25,9,11,3,11,18
alabama-birmingham,Mercer,mercer,75,67,21,54,0.389,4,23,0.174,29,35,0.829,12,41,8,8,6,18,25
alabama-birmingham,New Orleans,new-orleans,75,68,29,63,0.46,4,15,0.267,13,20,0.65,16,35,13,9,1,10,17
alabama-birmingham,West Alabama,#N/A,77,47,30,54,0.556,13,24,0.542,4,9,0.444,8,31,19,7,0,14,17
alabama-birmingham,Florida State,florida-state,63,81,19,58,0.328,2,14,0.143,23,28,0.821,9,23,6,9,1,14,21
alabama-birmingham,College of Charleston,college-of-charleston,51,74,21,60,0.35,5,19,0.263,4,8,0.5,14,33,8,7,1,17,16
alabama-birmingham,Canisius,canisius,68,58,26,54,0.481,5,17,0.294,11,15,0.733,11,32,9,9,3,22,22
alabama-birmingham,Alabama A&M,alabama-am,67,57,29,56,0.518,4,18,0.222,5,13,0.385,8,35,11,6,2,12,12
alabama-birmingham,North Alabama,#N/A,73,67,31,66,0.47,7,25,0.28,4,6,0.667,14,38,15,6,1,9,11
alabama-birmingham,Memphis,memphis,76,94,26,62,0.419,9,22,0.409,15,26,0.577,13,36,13,5,1,17,25
alabama-birmingham,Auburn,auburn,71,75,28,63,0.444,9,29,0.31,6,11,0.545,11,35,11,8,3,11,25
alabama-birmingham,Alcorn State,alcorn-state,76,49,29,48,0.604,7,18,0.389,11,15,0.733,4,29,15,6,2,10,15
alabama-birmingham,Troy,troy,73,74,30,62,0.484,6,22,0.273,7,22,0.318,13,34,14,6,1,8,17
alabama-birmingham,Arkansas-Monticello,#N/A,75,67,26,54,0.481,9,19,0.474,14,18,0.778,6,34,15,2,5,12,10
alabama-birmingham,Florida Atlantic,florida-atlantic,67,50,28,59,0.475,6,15,0.4,5,7,0.714,8,38,15,12,4,13,12
alabama-birmingham,Florida International,florida-international,84,65,33,60,0.55,5,16,0.313,13,18,0.722,9,46,18,6,4,15,23
alabama-birmingham,Louisiana Tech,louisiana-tech,53,64,21,56,0.375,8,25,0.32,3,5,0.6,6,32,8,2,3,13,13
alabama-birmingham,Southern Miss,southern-mississippi,68,73,28,67,0.418,6,23,0.261,6,11,0.545,8,34,13,2,2,5,19
alabama-birmingham,UTEP,texas-el-paso,76,63,29,55,0.527,7,13,0.538,11,14,0.786,9,32,13,5,1,9,16
alabama-birmingham,UTSA,texas-san-antonio,83,73,30,56,0.536,6,22,0.273,17,23,0.739,5,38,9,8,4,8,13
alabama-birmingham,North Texas,north-texas,52,49,19,56,0.339,6,23,0.261,8,15,0.533,10,41,8,6,3,10,11
alabama-birmingham,Rice,rice,89,86,30,63,0.476,10,21,0.476,19,24,0.792,9,28,15,7,2,3,21
alabama-birmingham,Middle Tennessee,middle-tennessee,65,71,23,56,0.411,4,19,0.211,15,22,0.682,4,30,7,11,2,11,14
alabama-birmingham,Middle Tennessee,middle-tennessee,78,79,28,55,0.509,9,16,0.563,13,20,0.65,6,24,12,6,1,5,13
alabama-birmingham,Old Dominion,old-dominion,59,70,22,59,0.373,6,25,0.24,9,16,0.563,11,33,9,3,1,6,16
alabama-birmingham,Charlotte,charlotte,62,69,20,52,0.385,5,15,0.333,17,25,0.68,10,38,10,4,4,12,14
alabama-birmingham,Marshall,marshall,77,68,28,69,0.406,7,23,0.304,14,17,0.824,11,35,11,9,3,6,13
alabama-birmingham,Western Kentucky,western-kentucky,68,60,23,49,0.469,8,18,0.444,14,22,0.636,8,38,8,6,1,12,17
alabama-birmingham,Southern Miss,southern-mississippi,76,72,29,49,0.592,11,19,0.579,7,13,0.538,3,23,18,7,4,14,19
alabama-state,Iowa State,iowa-state,53,79,20,55,0.364,9,26,0.346,4,10,0.4,6,28,11,4,3,20,17
alabama-state,South Dakota State,south-dakota-state,61,78,22,53,0.415,9,22,0.409,8,17,0.471,6,23,5,5,5,9,22
alabama-state,LaGrange,#N/A,97,63,31,65,0.477,6,15,0.4,29,39,0.744,14,38,12,15,10,17,15
alabama-state,Birmingham-Southern,#N/A,86,44,30,64,0.469,5,21,0.238,21,34,0.618,15,49,15,10,5,13,19
alabama-state,Iowa,iowa,78,105,33,73,0.452,10,29,0.345,2,8,0.25,16,37,19,3,1,18,19
alabama-state,Akron,akron,54,86,18,55,0.327,7,23,0.304,11,15,0.733,10,20,11,4,0,15,16
alabama-state,Boise State,boise-state,57,67,22,59,0.373,9,25,0.36,4,9,0.444,10,31,10,5,2,12,19
alabama-state,Utah State,utah-state,48,86,12,58,0.207,4,19,0.211,20,25,0.8,7,29,5,8,3,16,24
alabama-state,Sam Houston State,sam-houston-state,57,78,21,51,0.412,6,19,0.316,9,16,0.563,8,31,8,3,6,21,16
alabama-state,Liberty,liberty,55,73,18,45,0.4,9,19,0.474,10,21,0.476,5,19,10,7,0,17,20
alabama-state,Campbell,campbell,69,70,26,48,0.542,9,25,0.36,8,13,0.615,9,33,8,2,2,16,11
alabama-state,Grambling,grambling,74,53,27,63,0.429,11,25,0.44,9,16,0.563,13,48,13,4,5,15,18
alabama-state,Jackson State,jackson-state,59,57,16,39,0.41,6,20,0.3,21,33,0.636,3,29,10,9,3,15,18
alabama-state,Arkansas-Pine Bluff,arkansas-pine-bluff,71,82,23,52,0.442,8,17,0.471,17,28,0.607,7,24,10,6,3,12,25
alabama-state,Mississippi Valley State,mississippi-valley-state,81,79,27,74,0.365,9,26,0.346,18,25,0.72,14,37,8,5,4,11,23
alabama-state,Alabama A&M,alabama-am,72,54,29,60,0.483,4,21,0.19,10,15,0.667,13,35,11,12,5,13,12
alabama-state,Alcorn State,alcorn-state,74,59,28,57,0.491,7,22,0.318,11,16,0.688,8,30,12,11,4,13,17
alabama-state,Southern,southern,69,65,21,46,0.457,4,12,0.333,23,40,0.575,9,34,7,6,5,21,20
alabama-state,Texas Southern,texas-southern,59,83,24,68,0.353,7,24,0.292,4,11,0.364,14,28,15,8,2,11,15
alabama-state,Prairie View,prairie-view,67,69,22,61,0.361,4,23,0.174,19,26,0.731,19,39,7,2,2,16,20
alabama-state,Arkansas-Pine Bluff,arkansas-pine-bluff,69,75,22,57,0.386,4,18,0.222,21,30,0.7,16,36,7,8,2,15,20
alabama-state,Mississippi Valley State,mississippi-valley-state,82,59,28,65,0.431,9,26,0.346,17,20,0.85,10,37,9,9,10,9,16
alabama-state,Alabama A&M,alabama-am,68,62,20,51,0.392,11,20,0.55,17,24,0.708,8,32,13,9,4,11,11
alabama-state,Alcorn State,alcorn-state,69,74,21,61,0.344,9,30,0.3,18,24,0.75,10,32,13,5,0,10,19
alabama-state,Southern,southern,60,57,20,48,0.417,4,18,0.222,16,20,0.8,8,26,7,7,1,17,17
alabama,Southern,southern,82,62,27,55,0.491,9,24,0.375,19,28,0.679,16,42,17,3,6,20,24
alabama,Appalachian State,appalachian-state,81,73,25,65,0.385,5,16,0.313,26,43,0.605,21,44,7,9,4,9,23
alabama,Northeastern,northeastern,52,68,19,51,0.373,3,19,0.158,11,15,0.733,7,24,10,3,2,8,16
alabama,Ball State,ball-state,79,61,33,65,0.508,7,19,0.368,6,9,0.667,7,30,22,4,5,14,22
alabama,Wichita State,wichita-state,90,86,25,49,0.51,9,19,0.474,31,33,0.939,6,29,14,1,1,11,19
alabama,Murray State,murray-state,78,72,25,56,0.446,5,18,0.278,23,30,0.767,10,34,12,7,10,21,16
alabama,UCF,central-florida,64,70,25,66,0.379,5,24,0.208,9,14,0.643,16,39,14,3,5,14,24
alabama,Georgia State,georgia-state,80,83,26,56,0.464,10,28,0.357,18,31,0.581,8,40,10,5,8,10,18
alabama,Arizona,arizona,76,73,26,56,0.464,8,19,0.421,16,28,0.571,10,39,11,5,4,15,14
alabama,Liberty,liberty,84,75,26,50,0.52,7,17,0.412,25,39,0.641,5,28,11,8,6,11,17
alabama,Penn State,penn-state,73,64,28,53,0.528,4,10,0.4,13,21,0.619,5,32,11,4,7,12,11
alabama,Stephen F. Austin,stephen-f-austin,79,69,27,61,0.443,11,31,0.355,14,20,0.7,14,44,15,3,4,15,13
alabama,Kentucky,kentucky,77,75,27,59,0.458,10,23,0.435,13,17,0.765,7,39,14,2,4,16,16
alabama,LSU,louisiana-state,79,88,25,62,0.403,7,24,0.292,22,26,0.846,13,33,14,6,2,15,20
alabama,Texas A&M,texas-am,80,81,26,62,0.419,10,27,0.37,18,29,0.621,11,41,13,1,7,7,25
alabama,Missouri,missouri,70,60,26,55,0.473,6,18,0.333,12,15,0.8,6,33,9,2,3,10,15
alabama,Tennessee,tennessee,68,71,25,59,0.424,10,26,0.385,8,18,0.444,9,36,13,3,4,13,20
alabama,Ole Miss,mississippi,74,53,25,65,0.385,7,22,0.318,17,22,0.773,17,38,8,9,9,9,16
alabama,Baylor,baylor,68,73,29,57,0.509,5,17,0.294,5,7,0.714,9,29,17,3,7,12,15
alabama,Mississippi State,mississippi-state,83,79,30,61,0.492,1,15,0.067,22,36,0.611,11,37,11,7,9,11,19
alabama,Auburn,auburn,63,84,21,47,0.447,8,19,0.421,13,18,0.722,7,26,12,4,3,21,16
alabama,Georgia,georgia,89,74,33,58,0.569,7,18,0.389,16,24,0.667,7,36,13,6,3,12,14
alabama,Vanderbilt,vanderbilt,77,67,24,59,0.407,12,24,0.5,17,21,0.81,6,33,11,4,5,12,19
alabama,Mississippi State,mississippi-state,62,81,22,51,0.431,7,24,0.292,11,12,0.917,8,25,14,3,5,18,16
alabama,Florida,florida,53,71,19,43,0.442,5,19,0.263,10,22,0.455,4,20,6,4,4,10,12
alabama,Texas A&M,texas-am,56,65,23,57,0.404,6,23,0.261,4,7,0.571,6,28,15,4,3,13,13
alabama,Vanderbilt,vanderbilt,68,61,24,57,0.421,9,24,0.375,11,19,0.579,9,36,14,10,4,9,15
albany-ny,Iona,iona,68,72,21,58,0.362,11,24,0.458,15,16,0.938,12,37,10,0,0,22,20
albany-ny,Boston University,boston-university,61,71,20,59,0.339,5,20,0.25,16,22,0.727,12,31,14,7,3,8,13
albany-ny,Canisius,canisius,75,66,25,47,0.532,8,18,0.444,17,25,0.68,6,33,17,5,1,17,19
albany-ny,SUNY-Oneonta,#N/A,79,62,30,63,0.476,7,22,0.318,12,16,0.75,12,40,14,8,2,17,13
albany-ny,Holy Cross,holy-cross,65,69,23,63,0.365,10,28,0.357,9,14,0.643,14,41,16,5,1,15,22
albany-ny,Milwaukee,milwaukee,70,79,23,59,0.39,10,30,0.333,14,17,0.824,7,23,12,7,2,8,9
albany-ny,LIU-Brooklyn,long-island-university,77,80,25,56,0.446,6,22,0.273,21,27,0.778,11,39,10,6,5,26,24
albany-ny,Dartmouth,dartmouth,77,91,26,61,0.426,6,22,0.273,19,23,0.826,12,27,11,8,0,11,16
albany-ny,Monmouth,monmouth,82,63,21,46,0.457,14,29,0.483,26,30,0.867,7,23,15,7,4,14,19
albany-ny,Yale,yale,63,71,23,60,0.383,8,26,0.308,9,13,0.692,5,30,15,6,1,11,19
albany-ny,Dartmouth,dartmouth,52,61,18,60,0.3,8,24,0.333,8,14,0.571,6,27,7,4,2,4,16
albany-ny,Providence,providence,43,73,15,50,0.3,6,25,0.24,7,13,0.538,5,27,5,6,2,22,27
albany-ny,Manhattan,manhattan,77,67,20,40,0.5,9,20,0.45,28,35,0.8,7,30,16,7,4,16,18
albany-ny,Kent State,kent-state,68,70,24,53,0.453,8,23,0.348,12,15,0.8,5,34,9,2,3,15,18
albany-ny,Niagara,niagara,79,74,29,64,0.453,10,28,0.357,11,13,0.846,9,38,13,6,0,12,22
albany-ny,Vermont,vermont,51,80,19,54,0.352,5,21,0.238,8,11,0.727,4,23,10,9,2,12,16
albany-ny,Maine,maine,62,66,20,49,0.408,11,30,0.367,11,20,0.55,6,30,13,6,1,14,15
albany-ny,UMass-Lowell,massachusetts-lowell,72,84,28,56,0.5,8,22,0.364,8,9,0.889,7,23,13,4,1,12,18
albany-ny,UMBC,maryland-baltimore-county,64,65,21,52,0.404,10,29,0.345,12,17,0.706,7,36,12,4,1,13,19
albany-ny,Stony Brook,stony-brook,66,67,23,67,0.343,8,31,0.258,12,16,0.75,15,40,19,7,4,8,14
albany-ny,Hartford,hartford,84,77,25,52,0.481,10,25,0.4,24,33,0.727,8,30,16,10,3,16,22
albany-ny,New Hampshire,new-hampshire,62,42,18,48,0.375,9,23,0.391,17,23,0.739,6,31,8,7,1,12,22
albany-ny,Binghamton,binghamton,64,50,24,61,0.393,12,32,0.375,4,9,0.444,10,39,17,6,1,10,18
albany-ny,Vermont,vermont,49,67,18,49,0.367,8,20,0.4,5,9,0.556,7,27,9,7,1,15,13
albany-ny,UMass-Lowell,massachusetts-lowell,54,86,23,61,0.377,4,26,0.154,4,10,0.4,7,21,18,10,4,14,15
albany-ny,Maine,maine,63,54,22,49,0.449,8,23,0.348,11,13,0.846,7,30,15,8,0,14,14
albany-ny,Stony Brook,stony-brook,74,70,22,53,0.415,11,27,0.407,19,27,0.704,8,36,11,6,7,16,22
albany-ny,UMBC,maryland-baltimore-county,84,75,27,48,0.563,13,27,0.481,17,22,0.773,4,23,20,9,7,12,15
alcorn-state,Tulsa,tulsa,56,73,19,49,0.388,9,26,0.346,9,12,0.75,6,29,8,10,3,19,24
alcorn-state,Blue Mountain College,#N/A,79,55,27,65,0.415,13,33,0.394,12,20,0.6,13,36,18,12,4,14,17
alcorn-state,Vanderbilt,vanderbilt,54,79,21,66,0.318,6,22,0.273,6,9,0.667,10,35,9,8,0,13,18
alcorn-state,Kent State,kent-state,48,79,18,47,0.383,5,18,0.278,7,13,0.538,6,24,7,5,2,22,16
alcorn-state,Liberty,liberty,54,76,20,49,0.408,8,15,0.533,6,10,0.6,8,20,6,3,3,14,14
alcorn-state,Savannah State,savannah-state,75,80,28,63,0.444,11,33,0.333,8,10,0.8,10,31,20,3,1,15,22
alcorn-state,Mississippi State,mississippi-state,65,88,22,59,0.373,7,30,0.233,14,20,0.7,9,24,10,9,1,11,15
alcorn-state,Rust,#N/A,103,66,35,63,0.556,15,37,0.405,18,22,0.818,13,36,28,20,1,16,17
alcorn-state,Champion Baptist,#N/A,109,45,41,79,0.519,14,31,0.452,13,21,0.619,17,59,28,5,3,7,14
alcorn-state,Fisk,#N/A,75,45,22,55,0.4,4,17,0.235,27,35,0.771,11,47,13,15,5,15,16
alcorn-state,Alabama-Birmingham,alabama-birmingham,49,76,16,50,0.32,6,22,0.273,11,13,0.846,5,19,7,5,1,12,12
alcorn-state,South Florida,south-florida,44,83,16,48,0.333,2,15,0.133,10,22,0.455,10,27,6,8,8,21,18
alcorn-state,Texas Southern,texas-southern,70,87,26,60,0.433,6,18,0.333,12,22,0.545,10,29,16,13,4,15,19
alcorn-state,Prairie View,prairie-view,54,57,19,54,0.352,5,16,0.313,11,18,0.611,14,40,11,8,6,20,21
alcorn-state,Jackson State,jackson-state,52,59,20,52,0.385,7,21,0.333,5,9,0.556,8,29,11,9,2,10,22
alcorn-state,Grambling,grambling,42,77,17,68,0.25,5,21,0.238,3,4,0.75,12,28,7,10,5,15,12
alcorn-state,Mississippi Valley State,mississippi-valley-state,63,57,22,51,0.431,5,16,0.313,14,20,0.7,8,38,14,6,6,15,16
alcorn-state,Arkansas-Pine Bluff,arkansas-pine-bluff,74,69,23,52,0.442,8,20,0.4,20,30,0.667,13,34,20,7,3,14,22
alcorn-state,Alabama State,alabama-state,59,74,19,56,0.339,5,22,0.227,16,17,0.941,10,28,8,7,3,16,16
alcorn-state,Alabama A&M,alabama-am,62,71,24,56,0.429,6,24,0.25,8,12,0.667,7,32,12,7,1,15,19
alcorn-state,Southern,southern,76,64,25,43,0.581,11,17,0.647,15,19,0.789,6,29,20,8,6,19,16
alcorn-state,Jackson State,jackson-state,66,52,23,46,0.5,6,17,0.353,14,16,0.875,10,41,18,3,4,15,11
alcorn-state,Grambling,grambling,53,65,20,60,0.333,4,20,0.2,9,16,0.563,13,32,17,4,4,14,16
alcorn-state,Mississippi Valley State,mississippi-valley-state,68,76,28,69,0.406,3,17,0.176,9,13,0.692,15,39,5,5,6,14,23
alcorn-state,Arkansas-Pine Bluff,arkansas-pine-bluff,62,73,23,53,0.434,5,18,0.278,11,14,0.786,8,21,4,7,5,12,16
alcorn-state,Alabama State,alabama-state,74,69,29,60,0.483,4,20,0.2,12,21,0.571,12,38,17,8,5,16,23
